,icpsr,id,name,state_abbrev,V1,party_code,rollcallvote_id,chamber,congress,date,rollnumber,description
15,15424,MS11415424,"INHOFE, James Mountain",OK,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
16,14921,MS11414921,"McCONNELL, Addison Mitchell (Mitch)",KY,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
17,14435,MS11414435,"MARKEY, Edward John",MA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
18,14440,MS11414440,"MIKULSKI, Barbara Ann",MD,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
19,21112,MS11421112,"GARDNER, Cory",CO,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
20,20100,MS11420100,"FLAKE, Jeff",AZ,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
21,20101,MS11420101,"BOOZMAN, John",AR,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
22,29548,MS11429548,"BURR, Richard M.",NC,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
23,41101,MS11441101,"BLUMENTHAL, Richard",CT,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
24,41102,MS11441102,"RUBIO, Marco",FL,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
25,41104,MS11441104,"PAUL, Rand",KY,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
26,41106,MS11441106,"AYOTTE, Kelly",NH,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
27,41107,MS11441107,"HOEVEN, John",ND,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
28,49300,MS11449300,"FEINSTEIN, Dianne",CA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
29,41110,MS11441110,"LEE, Mike",UT,9,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
30,41111,MS11441111,"JOHNSON, Ron",WI,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
31,41112,MS11441112,"SCHATZ, Brian Emanuel",HI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
32,49308,MS11449308,"MURRAY, Patty",WA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
33,29345,MS11429345,"CRAPO, Michael Dean",ID,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
34,15011,MS11415011,"BOXER, Barbara",CA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
35,14503,MS11414503,"HATCH, Orrin Grant",UT,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
36,15021,MS11415021,"DURBIN, Richard Joseph",IL,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
37,21166,MS11421166,"LANKFORD, James",OK,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
38,20146,MS11420146,"CAPITO, Shelley Moore",WV,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
39,21173,MS11421173,"SCOTT, Tim",SC,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
40,14009,MS11414009,"COCHRAN, William Thad",MS,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
41,29373,MS11429373,"MENENDEZ, Robert",NJ,9,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
42,15039,MS11415039,"McCAIN, John Sidney, III",AZ,6,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
43,29386,MS11429386,"PORTMAN, Robert Jones (Rob)",OH,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
44,29389,MS11429389,"BROWN, Sherrod",OH,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
45,15054,MS11415054,"REID, Harry",NV,9,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
46,29909,MS11429909,"ISAKSON, Johnny",GA,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
47,29732,MS11429732,"STABENOW, Deborah Ann",MI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
48,29918,MS11429918,"VITTER, David",LA,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
49,20707,MS11420707,"MURPHY, Christopher",CT,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
50,29924,MS11429924,"UDALL, Thomas (Tom)",NM,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
51,20713,MS11420713,"HIRONO, Mazie",HI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
52,49703,MS11449703,"COLLINS, Susan Margaret",ME,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
53,20717,MS11420717,"DONNELLY, Joe",IN,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
54,29935,MS11429935,"TOOMEY, Patrick Joseph",PA,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
55,29940,MS11429940,"BALDWIN, Tammy",WI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
56,20730,MS11420730,"HELLER, Dean",NV,6,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
57,40700,MS11440700,"KLOBUCHAR, Amy",MN,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
58,40701,MS11440701,"McCASKILL, Claire",MO,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
59,40702,MS11440702,"TESTER, Jon",MT,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
60,20735,MS11420735,"GILLIBRAND, Kirsten",NY,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
61,40704,MS11440704,"WHITEHOUSE, Sheldon",RI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
62,40705,MS11440705,"CORKER, Robert (Bob)",TN,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
63,40707,MS11440707,"BARRASSO, John A.",WY,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
64,14806,MS11414806,"COATS, Daniel Ray",IN,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
65,21301,MS11421301,"COTTON, Tom",AR,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
66,14651,MS11414651,"NELSON, Clarence William (Bill)",FL,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
67,41300,MS11441300,"KING, Angus Stanley, Jr.",ME,1,328,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
68,41301,MS11441301,"WARREN, Elizabeth",MA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
69,41302,MS11441302,"FISCHER, Debra (Deb)",NE,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
70,41303,MS11441303,"HEITKAMP, Mary Kathryn (Heidi)",ND,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
71,41304,MS11441304,"CRUZ, Rafael Edward (Ted)",TX,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
72,41305,MS11441305,"KAINE, Timothy Michael (Tim)",VA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
73,21338,MS11421338,"DAINES, Steve",MT,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
74,41308,MS11441308,"BOOKER, Cory Anthony",NJ,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
75,29534,MS11429534,"WICKER, Roger F.",MS,6,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
76,40300,MS11440300,"MURKOWSKI, Lisa",AK,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
77,40304,MS11440304,"ALEXANDER, Lamar",TN,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
78,40305,MS11440305,"CORNYN, John",TX,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
79,20115,MS11420115,"KIRK, Mark Steven",IL,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
80,29566,MS11429566,"GRAHAM, Lindsey O.",SC,9,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
81,39310,MS11439310,"CANTWELL, Maria E.",WA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
82,14226,MS11414226,"GRASSLEY, Charles Ernest",IA,6,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
83,20919,MS11420919,"CASSIDY, Bill",LA,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
84,20923,MS11420923,"PETERS, Gary C.",MI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
85,20930,MS11420930,"HEINRICH, Martin",NM,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
86,94659,MS11494659,"SHELBY, Richard C.",AL,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
87,40902,MS11440902,"RISCH, James",ID,1,200,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
88,40904,MS11440904,"FRANKEN, Al",MN,9,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
89,40906,MS11440906,"SHAHEEN, Jeanne",NH,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
90,40908,MS11440908,"MERKLEY, Jeff",OR,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
91,40909,MS11440909,"WARNER, Mark",VA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
92,40910,MS11440910,"BENNET, Michael F.",CO,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
93,40915,MS11440915,"MANCHIN, Joe, III",WV,9,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
94,40916,MS11440916,"COONS, Christopher A.",DE,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
95,29142,MS11429142,"REED, John F. (Jack)",RI,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
96,29147,MS11429147,"SANDERS, Bernard",VT,1,328,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
97,14307,MS11414307,"LEAHY, Patrick Joseph",VT,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
98,15015,MS11415015,"CARPER, Thomas Richard",DE,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
99,40703,MS11440703,"CASEY, Robert (Bob), Jr.",PA,1,100,RS1140023,Senate,114,2015-01-22,23,A bill to approve the Keystone XL Pipeline.
