,icpsr,id,name,state_abbrev,V1,party_code,rollcallvote_id,chamber,congress,date,rollnumber,description
58,40701,MS11440701,"McCASKILL, Claire",MO,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
59,40702,MS11440702,"TESTER, Jon",MT,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
60,20735,MS11420735,"GILLIBRAND, Kirsten",NY,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
61,40704,MS11440704,"WHITEHOUSE, Sheldon",RI,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
62,40705,MS11440705,"CORKER, Robert (Bob)",TN,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
63,40707,MS11440707,"BARRASSO, John A.",WY,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
64,14806,MS11414806,"COATS, Daniel Ray",IN,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
65,21301,MS11421301,"COTTON, Tom",AR,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
66,14651,MS11414651,"NELSON, Clarence William (Bill)",FL,9,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
67,41300,MS11441300,"KING, Angus Stanley, Jr.",ME,1,328,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
68,41301,MS11441301,"WARREN, Elizabeth",MA,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
69,41302,MS11441302,"FISCHER, Debra (Deb)",NE,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
70,41303,MS11441303,"HEITKAMP, Mary Kathryn (Heidi)",ND,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
71,41304,MS11441304,"CRUZ, Rafael Edward (Ted)",TX,9,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
72,41305,MS11441305,"KAINE, Timothy Michael (Tim)",VA,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
73,21338,MS11421338,"DAINES, Steve",MT,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
74,41308,MS11441308,"BOOKER, Cory Anthony",NJ,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
75,29534,MS11429534,"WICKER, Roger F.",MS,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
76,40300,MS11440300,"MURKOWSKI, Lisa",AK,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
77,40304,MS11440304,"ALEXANDER, Lamar",TN,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
78,40305,MS11440305,"CORNYN, John",TX,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
79,20115,MS11420115,"KIRK, Mark Steven",IL,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
80,29566,MS11429566,"GRAHAM, Lindsey O.",SC,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
81,39310,MS11439310,"CANTWELL, Maria E.",WA,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
82,14226,MS11414226,"GRASSLEY, Charles Ernest",IA,1,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
83,20919,MS11420919,"CASSIDY, Bill",LA,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
84,20923,MS11420923,"PETERS, Gary C.",MI,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
85,20930,MS11420930,"HEINRICH, Martin",NM,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
86,94659,MS11494659,"SHELBY, Richard C.",AL,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
87,40902,MS11440902,"RISCH, James",ID,6,200,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
88,40904,MS11440904,"FRANKEN, Al",MN,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
89,40906,MS11440906,"SHAHEEN, Jeanne",NH,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
90,40908,MS11440908,"MERKLEY, Jeff",OR,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
91,40909,MS11440909,"WARNER, Mark",VA,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
92,40910,MS11440910,"BENNET, Michael F.",CO,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
93,40915,MS11440915,"MANCHIN, Joe, III",WV,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
94,40916,MS11440916,"COONS, Christopher A.",DE,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
95,29142,MS11429142,"REED, John F. (Jack)",RI,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
96,29147,MS11429147,"SANDERS, Bernard",VT,9,328,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
97,14307,MS11414307,"LEAHY, Patrick Joseph",VT,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
98,15015,MS11415015,"CARPER, Thomas Richard",DE,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
99,40703,MS11440703,"CASEY, Robert (Bob), Jr.",PA,1,100,RS1140347,Senate,114,2016-01-28,347,To require the Comptroller General of the United States to conduct a review and submit a report on energy production in the United States and the effects of crude oil exports.
